,Unnamed: 0,date_of_encashment,political_party,denomination
3938,3938,2019-05-15,BHARAT RASHTRA SAMITHI,1000
3939,3939,2019-05-15,BHARAT RASHTRA SAMITHI,1000
3940,3940,2019-05-15,BHARAT RASHTRA SAMITHI,1000000
3941,3941,2019-05-15,BHARAT RASHTRA SAMITHI,1000000
3942,3942,2019-05-15,BHARAT RASHTRA SAMITHI,10000
3943,3943,2019-05-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
3944,3944,2019-05-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
3945,3945,2019-05-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
3946,3946,2019-05-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
3947,3947,2019-05-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
3948,3948,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
3949,3949,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
3950,3950,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
3951,3951,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
3952,3952,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
3953,3953,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
3954,3954,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
3955,3955,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
3956,3956,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
3957,3957,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
3958,3958,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
3959,3959,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
3960,3960,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
3961,3961,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
3962,3962,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
3963,3963,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
3964,3964,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
3965,3965,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
3966,3966,2019-05-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
3967,3967,2019-05-17,BHARAT RASHTRA SAMITHI,10000000
3968,3968,2019-05-17,BHARAT RASHTRA SAMITHI,10000000
3969,3969,2019-05-17,BHARAT RASHTRA SAMITHI,10000000
3970,3970,2019-05-17,BHARAT RASHTRA SAMITHI,10000000
3971,3971,2019-05-20,BHARTIYA JANTA PARTY,10000000
3972,3972,2019-05-20,BHARTIYA JANTA PARTY,10000000
3973,3973,2019-05-20,BHARTIYA JANTA PARTY,10000000
3974,3974,2019-05-20,BHARTIYA JANTA PARTY,10000000
3975,3975,2019-05-20,BHARTIYA JANTA PARTY,1000000
3976,3976,2019-05-20,BHARTIYA JANTA PARTY,1000000
3977,3977,2019-05-20,BHARTIYA JANTA PARTY,10000000
3978,3978,2019-05-20,BHARTIYA JANTA PARTY,1000000
3979,3979,2019-05-20,BHARTIYA JANTA PARTY,10000000
3980,3980,2019-05-20,BHARTIYA JANTA PARTY,1000000
3981,3981,2019-05-20,BHARTIYA JANTA PARTY,1000000
3982,3982,2019-05-20,BHARTIYA JANTA PARTY,1000000
3983,3983,2019-05-20,BHARTIYA JANTA PARTY,1000000
3984,3984,2019-05-20,BHARTIYA JANTA PARTY,1000000
3985,3985,2019-05-20,BHARTIYA JANTA PARTY,1000000
3986,3986,2019-05-20,BHARTIYA JANTA PARTY,10000000
3987,3987,2019-05-20,BHARTIYA JANTA PARTY,1000000
3988,3988,2019-05-20,BHARTIYA JANTA PARTY,1000000
3989,3989,2019-05-20,BHARTIYA JANTA PARTY,10000000
3990,3990,2019-05-20,BHARTIYA JANTA PARTY,10000000
3991,3991,2019-05-20,BHARTIYA JANTA PARTY,1000000
3992,3992,2019-05-20,BHARTIYA JANTA PARTY,10000000
3993,3993,2019-05-20,BHARTIYA JANTA PARTY,10000000
3994,3994,2019-05-20,BHARTIYA JANTA PARTY,10000000
3995,3995,2019-05-20,BHARTIYA JANTA PARTY,10000000
3996,3996,2019-05-20,BHARTIYA JANTA PARTY,10000000
3997,3997,2019-05-20,BHARTIYA JANTA PARTY,10000000
3998,3998,2019-05-20,BHARTIYA JANTA PARTY,10000000
3999,3999,2019-05-20,BHARTIYA JANTA PARTY,10000000
4000,4000,2019-05-20,BHARTIYA JANTA PARTY,10000000
4001,4001,2019-05-20,BHARTIYA JANTA PARTY,10000000
4002,4002,2019-05-20,BHARTIYA JANTA PARTY,1000000
4003,4003,2019-05-20,BHARTIYA JANTA PARTY,10000000
4004,4004,2019-05-20,BHARTIYA JANTA PARTY,1000000
4005,4005,2019-05-20,BHARTIYA JANTA PARTY,1000000
4006,4006,2019-05-20,BHARTIYA JANTA PARTY,1000000
4007,4007,2019-05-20,BHARTIYA JANTA PARTY,1000000
4008,4008,2019-05-20,BHARTIYA JANTA PARTY,10000000
4009,4009,2019-05-20,BHARTIYA JANTA PARTY,1000000
4010,4010,2019-05-20,BHARTIYA JANTA PARTY,1000000
4011,4011,2019-05-20,BHARTIYA JANTA PARTY,1000000
4012,4012,2019-05-20,BHARTIYA JANTA PARTY,1000000
4013,4013,2019-05-20,BHARTIYA JANTA PARTY,1000000
4014,4014,2019-05-20,BHARTIYA JANTA PARTY,10000000
4015,4015,2019-05-20,BHARTIYA JANTA PARTY,1000000
4016,4016,2019-05-20,BHARTIYA JANTA PARTY,10000000
4017,4017,2019-05-20,BHARTIYA JANTA PARTY,1000000
4018,4018,2019-05-20,BHARTIYA JANTA PARTY,1000000
4019,4019,2019-05-20,BHARTIYA JANTA PARTY,1000000
4020,4020,2019-05-20,BHARTIYA JANTA PARTY,10000000
4021,4021,2019-05-20,BHARTIYA JANTA PARTY,10000000
4022,4022,2019-05-20,BHARTIYA JANTA PARTY,1000000
4023,4023,2019-05-20,BHARTIYA JANTA PARTY,1000000
4024,4024,2019-05-20,BHARTIYA JANTA PARTY,10000000
4025,4025,2019-05-20,BHARTIYA JANTA PARTY,10000000
4026,4026,2019-05-20,BHARTIYA JANTA PARTY,10000000
4027,4027,2019-05-20,BHARTIYA JANTA PARTY,10000000
4028,4028,2019-05-20,BHARTIYA JANTA PARTY,10000000
4029,4029,2019-05-20,BHARTIYA JANTA PARTY,10000000
4030,4030,2019-05-20,BHARTIYA JANTA PARTY,1000000
4031,4031,2019-05-20,BHARTIYA JANTA PARTY,1000000
4032,4032,2019-05-20,BHARTIYA JANTA PARTY,1000000
4033,4033,2019-05-20,BHARTIYA JANTA PARTY,1000000
4034,4034,2019-05-20,BHARTIYA JANTA PARTY,1000000
4035,4035,2019-05-20,BHARTIYA JANTA PARTY,1000000
4036,4036,2019-05-20,BHARTIYA JANTA PARTY,1000000
4037,4037,2019-05-20,BHARTIYA JANTA PARTY,100000
4038,4038,2019-05-20,BHARTIYA JANTA PARTY,100000
4039,4039,2019-05-20,BHARTIYA JANTA PARTY,1000000
4040,4040,2019-05-20,BHARTIYA JANTA PARTY,1000000
4041,4041,2019-05-20,BHARTIYA JANTA PARTY,1000000
4042,4042,2019-05-20,BHARTIYA JANTA PARTY,1000000
4043,4043,2019-05-20,BHARTIYA JANTA PARTY,1000000
4044,4044,2019-05-20,BHARTIYA JANTA PARTY,1000000
4045,4045,2019-05-20,BHARTIYA JANTA PARTY,1000000
4046,4046,2019-05-20,BHARTIYA JANTA PARTY,10000000
4047,4047,2019-05-20,BHARTIYA JANTA PARTY,10000000
4048,4048,2019-05-20,BHARTIYA JANTA PARTY,1000000
4049,4049,2019-05-20,BHARTIYA JANTA PARTY,1000000
4050,4050,2019-05-20,BHARTIYA JANTA PARTY,1000000
4051,4051,2019-05-20,BHARTIYA JANTA PARTY,1000000
4052,4052,2019-05-20,BHARTIYA JANTA PARTY,10000000
4053,4053,2019-05-20,BHARTIYA JANTA PARTY,1000000
4054,4054,2019-05-20,BHARTIYA JANTA PARTY,1000000
4055,4055,2019-05-20,BHARTIYA JANTA PARTY,10000000
4056,4056,2019-05-20,BHARTIYA JANTA PARTY,10000000
4057,4057,2019-05-20,BHARTIYA JANTA PARTY,1000000
4058,4058,2019-05-20,BHARTIYA JANTA PARTY,1000000
4059,4059,2019-05-20,BHARTIYA JANTA PARTY,1000000
4060,4060,2019-05-20,BHARTIYA JANTA PARTY,1000000
4061,4061,2019-05-20,BHARTIYA JANTA PARTY,1000000
4062,4062,2019-05-20,BHARTIYA JANTA PARTY,1000000
4063,4063,2019-05-20,BHARTIYA JANTA PARTY,10000000
4064,4064,2019-05-20,BHARTIYA JANTA PARTY,1000000
4065,4065,2019-05-20,BHARTIYA JANTA PARTY,1000000
4066,4066,2019-05-20,BHARTIYA JANTA PARTY,1000000
4067,4067,2019-05-20,BHARTIYA JANTA PARTY,1000000
4068,4068,2019-05-20,BHARTIYA JANTA PARTY,10000000
4069,4069,2019-05-20,BHARTIYA JANTA PARTY,1000000
4070,4070,2019-05-20,BHARTIYA JANTA PARTY,1000000
4071,4071,2019-05-20,BHARTIYA JANTA PARTY,1000000
4072,4072,2019-05-20,BHARTIYA JANTA PARTY,1000000
4073,4073,2019-05-20,BHARTIYA JANTA PARTY,10000000
4074,4074,2019-05-20,BHARTIYA JANTA PARTY,10000000
4075,4075,2019-05-20,BHARTIYA JANTA PARTY,1000000
4076,4076,2019-05-20,BHARTIYA JANTA PARTY,1000000
4077,4077,2019-05-20,BHARTIYA JANTA PARTY,1000000
4078,4078,2019-05-20,BHARTIYA JANTA PARTY,10000000
4079,4079,2019-05-20,BHARTIYA JANTA PARTY,10000000
4080,4080,2019-05-20,BHARTIYA JANTA PARTY,10000000
4081,4081,2019-05-20,BHARTIYA JANTA PARTY,1000000
4082,4082,2019-05-20,BHARTIYA JANTA PARTY,1000000
4083,4083,2019-05-20,BHARTIYA JANTA PARTY,1000000
4084,4084,2019-05-20,BHARTIYA JANTA PARTY,10000000
4085,4085,2019-05-20,BHARTIYA JANTA PARTY,10000000
4086,4086,2019-05-20,BHARTIYA JANTA PARTY,1000000
4087,4087,2019-05-20,BHARTIYA JANTA PARTY,1000000
4088,4088,2019-05-20,BHARTIYA JANTA PARTY,1000000
4089,4089,2019-05-20,BHARTIYA JANTA PARTY,1000000
4090,4090,2019-05-20,BHARTIYA JANTA PARTY,1000000
4091,4091,2019-05-20,BHARTIYA JANTA PARTY,1000000
4092,4092,2019-05-20,BHARTIYA JANTA PARTY,1000000
4093,4093,2019-05-20,BHARTIYA JANTA PARTY,1000000
4094,4094,2019-05-20,BHARTIYA JANTA PARTY,1000000
4095,4095,2019-05-20,BHARTIYA JANTA PARTY,100000
4096,4096,2019-05-20,BHARTIYA JANTA PARTY,1000000
4097,4097,2019-05-20,BHARTIYA JANTA PARTY,10000000
4098,4098,2019-05-20,BHARTIYA JANTA PARTY,1000000
4099,4099,2019-05-20,BHARTIYA JANTA PARTY,1000000
4100,4100,2019-05-20,BHARTIYA JANTA PARTY,1000000
4101,4101,2019-05-20,BHARTIYA JANTA PARTY,10000000
4102,4102,2019-05-20,BHARTIYA JANTA PARTY,10000000
4103,4103,2019-05-20,BHARTIYA JANTA PARTY,10000000
4104,4104,2019-05-20,BHARTIYA JANTA PARTY,10000000
4105,4105,2019-05-20,BHARTIYA JANTA PARTY,10000000
4106,4106,2019-05-20,BHARTIYA JANTA PARTY,100000
4107,4107,2019-05-20,BHARTIYA JANTA PARTY,10000000
4108,4108,2019-05-20,BHARTIYA JANTA PARTY,10000000
4109,4109,2019-05-20,BHARTIYA JANTA PARTY,10000000
4110,4110,2019-05-20,BHARTIYA JANTA PARTY,10000000
4111,4111,2019-05-20,BHARTIYA JANTA PARTY,1000000
4112,4112,2019-05-20,BHARTIYA JANTA PARTY,1000000
4113,4113,2019-05-20,BHARTIYA JANTA PARTY,1000000
4114,4114,2019-05-20,BHARTIYA JANTA PARTY,1000000
4115,4115,2019-05-20,BHARTIYA JANTA PARTY,1000000
4116,4116,2019-05-20,BHARTIYA JANTA PARTY,1000000
4117,4117,2019-05-20,BHARTIYA JANTA PARTY,10000000
4118,4118,2019-05-20,BHARTIYA JANTA PARTY,1000000
4119,4119,2019-05-20,BHARTIYA JANTA PARTY,1000000
4120,4120,2019-05-20,BHARTIYA JANTA PARTY,10000000
4121,4121,2019-05-20,BHARTIYA JANTA PARTY,1000000
4122,4122,2019-05-20,BHARTIYA JANTA PARTY,1000000
4123,4123,2019-05-20,BHARTIYA JANTA PARTY,100000
4124,4124,2019-05-20,BHARTIYA JANTA PARTY,10000000
4125,4125,2019-05-20,BHARTIYA JANTA PARTY,10000000
4126,4126,2019-05-20,BHARTIYA JANTA PARTY,10000000
4127,4127,2019-05-20,BHARTIYA JANTA PARTY,10000000
4128,4128,2019-05-20,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
4129,4129,2019-05-20,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
4130,4130,2019-05-20,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
4131,4131,2019-05-20,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
4132,4132,2019-05-20,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
4133,4133,2019-05-21,AAM AADMI PARTY,10000000
4134,4134,2019-05-22,ALL INDIA TRINAMOOL CONGRESS,1000000
4135,4135,2019-05-22,ALL INDIA TRINAMOOL CONGRESS,1000000
4136,4136,2019-05-22,ALL INDIA TRINAMOOL CONGRESS,1000000
4137,4137,2019-05-22,ALL INDIA TRINAMOOL CONGRESS,1000000
4138,4138,2019-05-22,ALL INDIA TRINAMOOL CONGRESS,1000000
4139,4139,2019-05-22,ALL INDIA TRINAMOOL CONGRESS,1000000
4140,4140,2019-05-22,ALL INDIA TRINAMOOL CONGRESS,1000000
4141,4141,2019-05-22,ALL INDIA TRINAMOOL CONGRESS,1000000
4142,4142,2019-05-22,ALL INDIA TRINAMOOL CONGRESS,1000000
4143,4143,2019-05-22,ALL INDIA TRINAMOOL CONGRESS,1000000
4144,4144,2019-05-22,BHARAT RASHTRA SAMITHI,10000000
4145,4145,2019-05-22,BHARTIYA JANTA PARTY,100000
4146,4146,2019-05-22,BHARTIYA JANTA PARTY,1000000
4147,4147,2019-05-22,BHARTIYA JANTA PARTY,100000
4148,4148,2019-05-22,BHARTIYA JANTA PARTY,100000
4149,4149,2019-05-22,BHARTIYA JANTA PARTY,100000
4150,4150,2019-05-22,BHARTIYA JANTA PARTY,100000
4151,4151,2019-07-11,SHIVSENA (POLITICAL PARTY),10000000
4152,4152,2019-07-11,SHIVSENA (POLITICAL PARTY),10000000
4153,4153,2019-07-11,SHIVSENA (POLITICAL PARTY),10000000
4154,4154,2019-07-11,SHIVSENA (POLITICAL PARTY),10000000
4155,4155,2019-07-11,SHIVSENA (POLITICAL PARTY),10000000
4156,4156,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4157,4157,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4158,4158,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,10000000
4159,4159,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4160,4160,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4161,4161,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4162,4162,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4163,4163,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4164,4164,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4165,4165,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4166,4166,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4167,4167,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4168,4168,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4169,4169,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4170,4170,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,10000000
4171,4171,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4172,4172,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4173,4173,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4174,4174,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,10000000
4175,4175,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,10000000
4176,4176,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,10000000
4177,4177,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4178,4178,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4179,4179,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4180,4180,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4181,4181,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4182,4182,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,10000000
4183,4183,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4184,4184,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4185,4185,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4186,4186,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4187,4187,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4188,4188,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4189,4189,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4190,4190,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4191,4191,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4192,4192,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4193,4193,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4194,4194,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,10000000
4195,4195,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4196,4196,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4197,4197,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4198,4198,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4199,4199,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4200,4200,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4201,4201,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4202,4202,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4203,4203,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4204,4204,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4205,4205,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4206,4206,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,10000000
4207,4207,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4208,4208,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4209,4209,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4210,4210,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4211,4211,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4212,4212,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4213,4213,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4214,4214,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4215,4215,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4216,4216,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4217,4217,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4218,4218,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,10000000
4219,4219,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4220,4220,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4221,4221,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,100000
4222,4222,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4223,4223,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4224,4224,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,10000000
4225,4225,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,10000000
4226,4226,2019-07-15,ALL INDIA TRINAMOOL CONGRESS,1000000
4227,4227,2019-07-18,BHARTIYA JANTA PARTY,10000000
4228,4228,2019-07-18,BHARTIYA JANTA PARTY,10000000
4229,4229,2019-07-18,BHARTIYA JANTA PARTY,10000000
4230,4230,2019-07-18,BHARTIYA JANTA PARTY,10000000
4231,4231,2019-07-18,BHARTIYA JANTA PARTY,10000000
4232,4232,2019-07-18,BHARTIYA JANTA PARTY,10000000
4233,4233,2019-07-18,BHARTIYA JANTA PARTY,10000000
4234,4234,2019-07-18,BHARTIYA JANTA PARTY,10000000
4235,4235,2019-07-18,BHARTIYA JANTA PARTY,10000000
4236,4236,2019-07-18,BHARTIYA JANTA PARTY,10000000
4237,4237,2019-07-18,BHARTIYA JANTA PARTY,10000000
4238,4238,2019-07-20,BIJU JANATA DAL,10000000
4239,4239,2019-07-20,BIJU JANATA DAL,10000000
4240,4240,2019-07-20,BIJU JANATA DAL,10000000
4241,4241,2019-07-20,BIJU JANATA DAL,10000000
4242,4242,2019-07-20,BIJU JANATA DAL,10000000
4243,4243,2019-07-20,BIJU JANATA DAL,10000000
4244,4244,2019-07-20,BIJU JANATA DAL,10000000
4245,4245,2019-07-20,BIJU JANATA DAL,10000000
4246,4246,2019-07-20,BIJU JANATA DAL,10000000
4247,4247,2019-07-20,BIJU JANATA DAL,10000000
4248,4248,2019-07-22,BHARTIYA JANTA PARTY,10000000
4249,4249,2019-07-22,BHARTIYA JANTA PARTY,10000000
4250,4250,2019-07-22,BHARTIYA JANTA PARTY,10000000
4251,4251,2019-07-22,BHARTIYA JANTA PARTY,10000000
4252,4252,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4253,4253,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4254,4254,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4255,4255,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4256,4256,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4257,4257,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4258,4258,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4259,4259,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4260,4260,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4261,4261,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4262,4262,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4263,4263,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4264,4264,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4265,4265,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4266,4266,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4267,4267,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4268,4268,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4269,4269,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4270,4270,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4271,4271,2019-10-03,ALL INDIA TRINAMOOL CONGRESS,10000000
4272,4272,2019-10-05,NATIONALIST CONGRESS PARTY PARLIAMENT OF,10000000
4273,4273,2019-10-05,NATIONALIST CONGRESS PARTY PARLIAMENT OF,10000000
4274,4274,2019-10-05,SHIVSENA (POLITICAL PARTY),10000000
4275,4275,2019-10-05,SHIVSENA (POLITICAL PARTY),10000000
4276,4276,2019-10-05,SHIVSENA (POLITICAL PARTY),10000000
4277,4277,2019-10-09,SHIVSENA,10000000
4278,4278,2019-10-09,SHIVSENA (POLITICAL PARTY),1000000
4279,4279,2019-10-09,SHIVSENA (POLITICAL PARTY),1000000
4280,4280,2019-10-09,SHIVSENA (POLITICAL PARTY),1000000
4281,4281,2019-10-09,SHIVSENA (POLITICAL PARTY),1000000
4282,4282,2019-10-09,SHIVSENA (POLITICAL PARTY),1000000
4283,4283,2019-10-09,SHIVSENA (POLITICAL PARTY),1000000
4284,4284,2019-10-09,SHIVSENA (POLITICAL PARTY),1000000
4285,4285,2019-10-09,SHIVSENA (POLITICAL PARTY),10000000
4286,4286,2019-10-09,SHIVSENA (POLITICAL PARTY),1000000
4287,4287,2019-10-09,SHIVSENA (POLITICAL PARTY),1000000
4288,4288,2019-10-09,SHIVSENA (POLITICAL PARTY),10000000
4289,4289,2019-10-09,SHIVSENA (POLITICAL PARTY),1000000
4290,4290,2019-10-09,SHIVSENA (POLITICAL PARTY),1000000
4291,4291,2019-10-09,SHIVSENA (POLITICAL PARTY),1000000
4292,4292,2019-10-09,SHIVSENA (POLITICAL PARTY),1000000
4293,4293,2019-10-09,SHIVSENA (POLITICAL PARTY),1000000
4294,4294,2019-10-09,SHIVSENA (POLITICAL PARTY),1000000
4295,4295,2019-10-10,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000
4296,4296,2019-10-10,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000
4297,4297,2019-10-10,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000
4298,4298,2019-10-10,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000
4299,4299,2019-10-10,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000
4300,4300,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
4301,4301,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
4302,4302,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,100000
4303,4303,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
4304,4304,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,100000
4305,4305,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
4306,4306,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,10000000
4307,4307,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,10000000
4308,4308,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,10000000
4309,4309,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
4310,4310,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
4311,4311,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,10000000
4312,4312,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
4313,4313,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,100000
4314,4314,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
4315,4315,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,100000
4316,4316,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
4317,4317,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
4318,4318,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,100000
4319,4319,2019-10-10,NATIONALIST CONGRESS PARTY PARLIAMENT OF,100000
